,ReportDateTime,Country,Indicator,FullName,Period,Value
47,2008-10-24 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.5
48,2008-10-30 07:30:00,United States,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.3
49,2008-11-14 02:50:00,France,GDP (QoQ),French GDP (QoQ),2008-07-01 00:00:00,0.1
50,2008-11-14 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2008-07-01 00:00:00,-0.5
51,2008-11-16 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.1
52,2008-11-25 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2008-07-01 00:00:00,-0.5
53,2008-11-25 08:30:00,United States,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.5
54,2008-11-26 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.5
55,2008-12-02 19:30:00,Australia,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,0.1
56,2008-12-04 01:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,0.0
57,2008-12-04 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.2
58,2008-12-04 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.2
59,2008-12-08 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.5
60,2008-12-22 16:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.4
61,2008-12-23 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.6
62,2008-12-23 08:30:00,United States,GDP (QoQ),GDP (QoQ),2008-07-01 00:00:00,-0.5
63,2009-01-08 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-0.2
64,2009-01-23 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-1.5
65,2009-01-30 08:30:00,United States,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-3.8
66,2009-02-13 01:45:00,France,GDP (QoQ),French GDP (QoQ),2008-10-01 00:00:00,-1.2
67,2009-02-13 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2008-10-01 00:00:00,-2.1
68,2009-02-13 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2008-10-01 00:00:00,-1.8
69,2009-02-13 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-1.5
70,2009-02-15 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-3.3
71,2009-02-25 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2008-10-01 00:00:00,-2.1
72,2009-02-25 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-1.5
73,2009-02-27 08:30:00,United States,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-6.2
74,2009-03-03 01:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-0.3
75,2009-03-03 19:30:00,Australia,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-0.5
76,2009-03-05 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-1.5
77,2009-03-11 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-3.2
78,2009-03-26 07:30:00,United States,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-6.3
79,2009-03-26 16:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-0.9
80,2009-03-27 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2008-10-01 00:00:00,-1.6
81,2009-04-07 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-1.6
82,2009-04-24 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-1.9
83,2009-04-29 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-6.1
84,2009-05-15 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-01-01 00:00:00,-3.8
85,2009-05-15 01:45:00,France,GDP (QoQ),French GDP (QoQ),2009-01-01 00:00:00,-1.2
86,2009-05-15 03:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2009-01-01 00:00:00,-2.4
87,2009-05-15 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-2.5
88,2009-05-19 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-4.0
89,2009-05-22 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-1.9
90,2009-05-26 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-01-01 00:00:00,-3.8
91,2009-05-29 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-5.7
92,2009-06-02 00:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-0.8
93,2009-06-02 20:30:00,Australia,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,0.4
94,2009-06-03 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-2.5
95,2009-06-10 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-3.8
96,2009-06-25 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-5.5
97,2009-06-25 17:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-1.0
98,2009-06-30 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-01-01 00:00:00,-2.4
99,2009-07-08 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-2.5
100,2009-07-24 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.8
101,2009-07-31 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-1.0
102,2009-08-07 03:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2009-04-01 00:00:00,-0.5
103,2009-08-13 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-04-01 00:00:00,0.3
104,2009-08-13 01:45:00,France,GDP (QoQ),French GDP (QoQ),2009-04-01 00:00:00,0.3
105,2009-08-13 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.1
106,2009-08-16 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,0.9
107,2009-08-25 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-04-01 00:00:00,0.3
108,2009-08-27 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-1.0
109,2009-08-28 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.7
110,2009-09-01 00:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.3
111,2009-09-01 20:30:00,Australia,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,0.6
112,2009-09-02 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.1
113,2009-09-09 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2009-04-01 00:00:00,-0.3
114,2009-09-10 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2009-04-01 00:00:00,-4.6
115,2009-09-10 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,0.6
116,2009-09-22 17:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,0.1
117,2009-09-29 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.6
118,2009-09-30 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-2.6
119,2009-09-30 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-04-01 00:00:00,-0.7
120,2009-10-07 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,-0.2
121,2009-10-23 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,-0.4
122,2009-10-29 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,3.5
123,2009-11-13 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-07-01 00:00:00,0.7
124,2009-11-13 02:50:00,France,GDP (QoQ),French GDP (QoQ),2009-07-01 00:00:00,0.3
125,2009-11-13 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2009-07-01 00:00:00,0.6
126,2009-11-13 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.4
127,2009-11-15 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,1.2
128,2009-11-24 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-07-01 00:00:00,0.7
129,2009-11-24 08:30:00,United States,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,2.8
130,2009-11-25 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,-0.3
131,2009-12-01 01:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.3
132,2009-12-03 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.4
133,2009-12-08 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.3
134,2009-12-09 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2009-07-01 00:00:00,0.5
135,2009-12-10 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2009-07-01 00:00:00,-2.9
136,2009-12-15 19:30:00,Australia,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.2
137,2009-12-22 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.6
138,2009-12-22 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,-0.2
139,2009-12-22 08:30:00,United States,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,2.2
140,2009-12-22 16:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2009-07-01 00:00:00,0.2
141,2010-01-08 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.4
142,2010-01-26 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.1
143,2010-01-29 08:30:00,United States,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,5.7
144,2010-02-12 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-10-01 00:00:00,0.0
145,2010-02-12 02:45:00,France,GDP (QoQ),French GDP (QoQ),2009-10-01 00:00:00,0.6
146,2010-02-12 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2009-10-01 00:00:00,-0.2
147,2010-02-12 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.1
148,2010-02-14 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,1.1
149,2010-02-24 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2009-10-01 00:00:00,0.0
150,2010-02-24 03:30:00,Hong Kong,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,2.3
151,2010-02-26 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.2
152,2010-02-26 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.3
153,2010-02-26 08:30:00,United States,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,5.9
154,2010-03-02 01:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.7
155,2010-03-02 19:30:00,Australia,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.9
156,2010-03-04 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.1
157,2010-03-10 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2009-10-01 00:00:00,0.3
158,2010-03-10 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.9
159,2010-03-12 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2009-10-01 00:00:00,-1.4
160,2010-03-24 16:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.8
161,2010-03-26 07:30:00,United States,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,5.6
162,2010-03-30 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2009-10-01 00:00:00,0.4
163,2010-04-07 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.0
164,2010-04-23 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.2
165,2010-04-30 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,3.2
166,2010-05-12 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-01-01 00:00:00,0.2
167,2010-05-12 01:45:00,France,GDP (QoQ),French GDP (QoQ),2010-01-01 00:00:00,0.1
168,2010-05-12 03:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-01-01 00:00:00,0.5
169,2010-05-12 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.2
170,2010-05-14 03:30:00,Hong Kong,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,2.4
171,2010-05-19 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,1.2
172,2010-05-20 04:00:00,Norway,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,-0.1
173,2010-05-21 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-01-01 00:00:00,0.2
174,2010-05-25 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.3
175,2010-05-27 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,3.0
176,2010-05-28 03:30:00,Sweden,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,1.4
177,2010-06-01 00:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.4
178,2010-06-01 20:30:00,Australia,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.5
179,2010-06-04 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.2
180,2010-06-09 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2010-01-01 00:00:00,0.1
181,2010-06-09 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,1.2
182,2010-06-10 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2010-01-01 00:00:00,0.2
183,2010-06-23 17:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.6
184,2010-06-25 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,2.7
185,2010-06-30 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2010-01-01 00:00:00,0.5
186,2010-07-07 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.2
187,2010-07-12 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.3
188,2010-07-23 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.1
189,2010-07-30 03:30:00,Sweden,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.2
190,2010-07-30 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,2.4
191,2010-08-06 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-04-01 00:00:00,0.4
192,2010-08-13 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-04-01 00:00:00,2.2
193,2010-08-13 01:45:00,France,GDP (QoQ),French GDP (QoQ),2010-04-01 00:00:00,0.6
194,2010-08-13 03:30:00,Hong Kong,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.4
195,2010-08-13 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.0
196,2010-08-15 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.1
197,2010-08-19 04:00:00,Norway,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.1
198,2010-08-24 01:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-04-01 00:00:00,2.2
199,2010-08-26 03:00:00,Spain,GDP (QoQ),Spanish GDP (QoQ),2010-04-01 00:00:00,0.2
200,2010-08-27 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.2
201,2010-08-27 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.6
202,2010-08-31 20:30:00,Australia,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.2
203,2010-09-02 00:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.9
204,2010-09-02 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.0
205,2010-09-08 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2010-04-01 00:00:00,0.9
206,2010-09-09 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.4
207,2010-09-10 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2010-04-01 00:00:00,2.4
208,2010-09-10 05:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-04-01 00:00:00,0.5
209,2010-09-22 17:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,0.2
210,2010-09-28 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.2
211,2010-09-30 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.7
212,2010-09-30 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-04-01 00:00:00,1.7
213,2010-10-06 04:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,1.0
214,2010-10-26 03:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.8
215,2010-10-29 07:30:00,United States,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,2.0
216,2010-11-12 01:30:00,France,GDP (QoQ),French GDP (QoQ),2010-07-01 00:00:00,0.4
217,2010-11-12 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-07-01 00:00:00,0.7
218,2010-11-12 03:30:00,Hong Kong,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.7
219,2010-11-12 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-07-01 00:00:00,0.2
220,2010-11-12 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.4
221,2010-11-14 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.9
222,2010-11-17 03:00:00,Spain,GDP (QoQ),Spanish GDP (QoQ),2010-07-01 00:00:00,0.0
223,2010-11-23 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-07-01 00:00:00,0.7
224,2010-11-23 04:00:00,Norway,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,-1.6
225,2010-11-23 08:30:00,United States,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,2.5
226,2010-11-24 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.8
227,2010-11-29 03:30:00,Sweden,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,2.1
228,2010-11-30 19:30:00,Australia,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.2
229,2010-12-02 01:45:00,Switzerland,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.7
230,2010-12-02 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.4
231,2010-12-08 09:00:00,Belgium,GDP (QoQ),Belgian GDP (QoQ),2010-07-01 00:00:00,0.4
232,2010-12-08 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,1.1
233,2010-12-10 04:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2010-07-01 00:00:00,2.4
234,2010-12-10 05:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-07-01 00:00:00,0.3
235,2010-12-22 03:30:00,Denmark,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,1.0
236,2010-12-22 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,0.7
237,2010-12-22 08:30:00,United States,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,2.6
238,2010-12-22 16:45:00,New Zealand,GDP (QoQ),GDP (QoQ),2010-07-01 00:00:00,-0.2
239,2010-12-28 01:30:00,France,GDP (QoQ),French GDP (QoQ),2010-07-01 00:00:00,0.3
240,2011-01-07 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,0.3
241,2011-01-25 04:30:00,United Kingdom,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,-0.5
242,2011-01-25 18:00:00,Korea,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,0.5
243,2011-01-28 08:30:00,United States,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,3.2
244,2011-02-13 18:50:00,Japan,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,-0.3
245,2011-02-15 01:30:00,France,GDP (QoQ),French GDP (QoQ),2010-10-01 00:00:00,0.3
246,2011-02-15 02:00:00,Germany,GDP (QoQ),German GDP (QoQ),2010-10-01 00:00:00,0.4
247,2011-02-15 03:00:00,Austria,GDP (QoQ),Austrian GDP (QoQ),2010-10-01 00:00:00,2.4
248,2011-02-15 04:00:00,Italy,GDP (QoQ),Italian GDP (QoQ),2010-10-01 00:00:00,0.1
249,2011-02-15 05:00:00,Eurozone,GDP (QoQ),GDP (QoQ),2010-10-01 00:00:00,0.3
