,ReportDateTime,Country,Indicator,FullName,Period,Value
61,2004-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2004-01-01 00:00:00,4.99
62,2004-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2004-02-01 00:00:00,1.13
63,2004-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2004-03-01 00:00:00,3.35
64,2004-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2004-04-01 00:00:00,2.81
65,2004-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2004-05-01 00:00:00,4.13
66,2004-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2004-06-01 00:00:00,4.3
67,2004-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2004-07-01 00:00:00,3.11
68,2004-09-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Aug),2004-08-01 00:00:00,3.25
69,2004-10-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Sep),2004-09-01 00:00:00,2.38
70,2004-11-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Oct),2004-10-01 00:00:00,4.47
71,2004-12-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Nov),2004-11-01 00:00:00,5.94
72,2005-01-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Dec),2004-12-01 00:00:00,5.51
73,2005-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2005-01-01 00:00:00,6.99
74,2005-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2005-02-01 00:00:00,4.92
75,2005-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2005-03-01 00:00:00,3.71
76,2005-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2005-04-01 00:00:00,3.86
77,2005-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2005-05-01 00:00:00,3.86
78,2005-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2005-06-01 00:00:00,0.3
79,2005-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2005-07-01 00:00:00,2.65
80,2005-09-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Aug),2005-08-01 00:00:00,2.39
81,2005-10-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Sep),2005-09-01 00:00:00,3.54
82,2005-11-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Oct),2005-10-01 00:00:00,-1.3
83,2005-12-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Nov),2005-11-01 00:00:00,0.12
84,2006-01-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Dec),2005-12-01 00:00:00,1.38
85,2006-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2006-01-01 00:00:00,3.16
86,2006-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2006-02-01 00:00:00,4.72
87,2006-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2006-03-01 00:00:00,3.33
88,2006-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2006-04-01 00:00:00,1.59
89,2006-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2006-05-01 00:00:00,1.8
90,2006-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2006-06-01 00:00:00,7.62
91,2006-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2006-07-01 00:00:00,4.64
92,2006-09-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Aug),2006-08-01 00:00:00,3.6
93,2006-10-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Sep),2006-09-01 00:00:00,2.41
94,2006-11-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Oct),2006-10-01 00:00:00,4.82
95,2006-12-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Nov),2006-11-01 00:00:00,2.72
96,2007-01-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Dec),2006-12-01 00:00:00,5.59
97,2007-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2007-01-01 00:00:00,0.96
98,2007-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2007-02-01 00:00:00,6.04
99,2007-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2007-03-01 00:00:00,6.37
100,2007-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2007-04-01 00:00:00,5.4
101,2007-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2007-05-01 00:00:00,7.79
102,2007-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2007-06-01 00:00:00,4.18
103,2007-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2007-07-01 00:00:00,6.77
104,2007-09-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Aug),2007-08-01 00:00:00,7.07
105,2007-10-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Sep),2007-09-01 00:00:00,5.82
106,2007-11-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Oct),2007-10-01 00:00:00,6.11
107,2007-12-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Nov),2007-11-01 00:00:00,8.48
108,2008-01-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Dec),2007-12-01 00:00:00,5.87
109,2008-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2008-01-01 00:00:00,6.78
110,2008-02-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jan),2008-01-01 00:00:00,9.55
111,2008-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2008-02-01 00:00:00,2.27
112,2008-03-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Feb),2008-02-01 00:00:00,13.58
113,2008-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2008-03-01 00:00:00,0.57
114,2008-04-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Mar),2008-03-01 00:00:00,7.65
115,2008-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2008-04-01 00:00:00,4.17
116,2008-05-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Apr),2008-04-01 00:00:00,14.13
117,2008-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2008-05-01 00:00:00,1.47
118,2008-06-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (May),2008-05-01 00:00:00,7.04
119,2008-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2008-06-01 00:00:00,1.51
120,2008-07-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jun),2008-06-01 00:00:00,10.83
121,2008-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2008-07-01 00:00:00,0.39
122,2008-08-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jul),2008-07-01 00:00:00,9.54
123,2008-09-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Aug),2008-08-01 00:00:00,-0.52
124,2008-09-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Aug),2008-08-01 00:00:00,8.77
125,2008-10-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Sep),2008-09-01 00:00:00,2.93
126,2008-10-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Sep),2008-09-01 00:00:00,10.48
127,2008-11-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Oct),2008-10-01 00:00:00,0.73
128,2008-11-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Oct),2008-10-01 00:00:00,8.24
129,2008-12-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Nov),2008-11-01 00:00:00,-3.46
130,2008-12-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Nov),2008-11-01 00:00:00,6.29
131,2009-01-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Dec),2008-12-01 00:00:00,-5.13
132,2009-01-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Dec),2008-12-01 00:00:00,4.98
133,2009-02-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jan),2009-01-01 00:00:00,-11.36
134,2009-02-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jan),2009-01-01 00:00:00,4.48
135,2009-03-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Feb),2009-02-01 00:00:00,-8.18
136,2009-03-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Feb),2009-02-01 00:00:00,0.31
137,2009-04-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Mar),2009-03-01 00:00:00,-7.15
138,2009-04-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Mar),2009-03-01 00:00:00,2.89
139,2009-05-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Apr),2009-04-01 00:00:00,-10.14
140,2009-05-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Apr),2009-04-01 00:00:00,-1.33
141,2009-06-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (May),2009-05-01 00:00:00,-11.08
142,2009-06-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (May),2009-05-01 00:00:00,1.84
143,2009-07-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jun),2009-06-01 00:00:00,-8.86
144,2009-07-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jun),2009-06-01 00:00:00,-2.92
145,2009-08-01 04:00:00,Finland,GDP (YoY),Finnish GDP (YoY) (Jul),2009-07-01 00:00:00,-8.16
146,2009-08-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jul),2009-07-01 00:00:00,-1.46
147,2009-09-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Aug),2009-08-01 00:00:00,0.83
148,2009-09-03 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2009-04-01 00:00:00,-0.3
149,2009-09-08 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2009-04-01 00:00:00,-2.6
150,2009-09-08 03:00:00,Hungary,GDP (YoY),GDP (YoY),2009-04-01 00:00:00,-8.0
151,2009-09-08 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2009-04-01 00:00:00,-3.7
152,2009-09-10 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2009-04-01 00:00:00,-7.0
153,2009-09-11 06:00:00,Brazil,GDP (YoY),GDP (YoY),2009-04-01 00:00:00,-1.1
154,2009-09-24 00:00:00,Colombia,GDP (YoY),GDP (YoY),2009-04-01 00:00:00,-0.5
155,2009-09-24 06:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2009-04-01 00:00:00,-7.4
156,2009-10-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Sep),2009-09-01 00:00:00,0.17
157,2009-11-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Oct),2009-10-01 00:00:00,1.21
158,2009-12-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Nov),2009-11-01 00:00:00,2.67
159,2009-12-04 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2009-07-01 00:00:00,-1.7
160,2009-12-08 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2009-07-01 00:00:00,0.3
161,2009-12-09 03:00:00,Hungary,GDP (YoY),GDP (YoY),2009-07-01 00:00:00,-7.5
162,2009-12-09 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2009-07-01 00:00:00,-2.5
163,2009-12-10 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2009-07-01 00:00:00,-3.3
164,2009-12-10 06:00:00,Brazil,GDP (YoY),GDP (YoY),2009-07-01 00:00:00,-1.2
165,2009-12-17 06:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2009-07-01 00:00:00,-7.4
166,2009-12-21 00:00:00,Colombia,GDP (YoY),GDP (YoY),2009-07-01 00:00:00,-0.2
167,2010-01-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Dec),2009-12-01 00:00:00,4.21
168,2010-02-01 04:00:00,Peru,GDP (YoY),GDP (YoY) (Jan),2010-01-01 00:00:00,3.1
169,2010-02-21 21:30:00,Thailand,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,5.8
170,2010-02-22 00:30:00,Taiwan,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,9.2
171,2010-02-22 09:00:00,Mexico,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,-2.3
172,2010-02-26 01:30:00,India,GDP (YoY),GDP Quarterly (YoY),2009-10-01 00:00:00,6.0
173,2010-03-01 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2009-10-01 00:00:00,0.0
174,2010-03-01 12:00:00,Peru,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,3.4
175,2010-03-02 04:00:00,Poland,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,3.1
176,2010-03-10 03:00:00,Hungary,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,-4.3
177,2010-03-11 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2009-10-01 00:00:00,-1.0
178,2010-03-11 06:00:00,Brazil,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,4.3
179,2010-03-12 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2009-10-01 00:00:00,-2.5
180,2010-03-25 00:00:00,Colombia,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,2.5
181,2010-03-25 07:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2009-10-01 00:00:00,-5.1
182,2010-03-31 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2009-10-01 00:00:00,6.0
183,2010-05-20 04:25:00,Taiwan,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,13.3
184,2010-05-20 09:00:00,Mexico,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,4.3
185,2010-05-23 21:30:00,Thailand,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,12.0
186,2010-05-26 23:45:00,Philippines,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,7.3
187,2010-05-28 12:00:00,Peru,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,6.0
188,2010-05-31 02:00:00,India,GDP (YoY),GDP Quarterly (YoY),2010-01-01 00:00:00,8.6
189,2010-05-31 04:00:00,Poland,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,3.0
190,2010-06-08 06:00:00,Brazil,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,9.0
191,2010-06-09 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2010-01-01 00:00:00,-0.4
192,2010-06-09 03:00:00,Hungary,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,0.1
193,2010-06-09 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2010-01-01 00:00:00,-2.5
194,2010-06-09 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2010-01-01 00:00:00,1.8
195,2010-06-24 00:00:00,Colombia,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,4.4
196,2010-06-30 00:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2010-01-01 00:00:00,-0.7
197,2010-06-30 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2010-01-01 00:00:00,11.7
198,2010-08-18 08:30:00,Chile,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,6.5
199,2010-08-19 04:30:00,Taiwan,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,12.5
200,2010-08-20 09:00:00,Mexico,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,7.6
201,2010-08-22 21:30:00,Thailand,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,9.1
202,2010-08-25 23:15:00,Philippines,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,7.9
203,2010-08-27 12:00:00,Peru,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,10.1
204,2010-08-30 04:00:00,Poland,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,3.5
205,2010-08-31 01:45:00,India,GDP (YoY),GDP Quarterly (YoY),2010-04-01 00:00:00,8.8
206,2010-09-03 06:00:00,Brazil,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,8.8
207,2010-09-08 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2010-04-01 00:00:00,1.9
208,2010-09-08 03:00:00,Hungary,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,1.0
209,2010-09-08 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2010-04-01 00:00:00,-3.7
210,2010-09-08 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2010-04-01 00:00:00,1.5
211,2010-09-14 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,10.3
212,2010-09-23 00:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2010-04-01 00:00:00,-1.8
213,2010-09-23 12:00:00,Colombia,GDP (YoY),GDP (YoY),2010-04-01 00:00:00,4.5
214,2010-11-18 03:30:00,Taiwan,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,9.8
215,2010-11-18 07:30:00,Chile,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,7.0
216,2010-11-21 21:30:00,Thailand,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,6.7
217,2010-11-22 09:00:00,Mexico,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,5.3
218,2010-11-24 21:50:00,Philippines,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,6.5
219,2010-11-26 12:00:00,Peru,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,9.5
220,2010-11-30 00:45:00,India,GDP (YoY),GDP Quarterly (YoY),2010-07-01 00:00:00,8.9
221,2010-11-30 04:00:00,Poland,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,4.2
222,2010-12-09 02:00:00,Finland,GDP (YoY),Finnish GDP (YoY),2010-07-01 00:00:00,0.5
223,2010-12-09 03:00:00,Hungary,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,1.7
224,2010-12-09 05:00:00,Greece,GDP (YoY),Greek GDP (YoY),2010-07-01 00:00:00,-4.6
225,2010-12-09 06:00:00,Portugal,GDP (YoY),Portuguese GDP (YoY),2010-07-01 00:00:00,1.4
226,2010-12-09 06:00:00,Brazil,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,6.7
227,2010-12-10 03:00:00,Turkiye,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,5.5
228,2010-12-16 06:00:00,Ireland,GDP (YoY),Irish GDP (YoY),2010-07-01 00:00:00,-0.5
229,2010-12-17 14:00:00,Argentina,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,8.6
230,2010-12-23 10:00:00,Colombia,GDP (YoY),GDP (YoY),2010-07-01 00:00:00,3.6
231,2011-01-19 21:00:00,China,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,9.8
232,2011-01-30 21:00:00,Philippines,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,7.1
233,2011-01-31 03:00:00,Taiwan,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,6.5
234,2011-02-07 01:40:00,Indonesia,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,6.9
235,2011-02-15 03:30:00,Netherlands,GDP (YoY),Dutch GDP (YoY),2010-10-01 00:00:00,2.4
236,2011-02-16 19:00:00,Singapore,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,12.0
237,2011-02-18 04:00:00,Malaysia,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,4.8
238,2011-02-20 21:30:00,Thailand,GDP (YoY),GDP (YoY),2010-10-01 00:00:00,3.8
