,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2001-01-01,4.2,4.8,5.2,6.9,8.7,1.6,9.3,6.2,3.2,6.4,4.4,10.8,9.4,3.91,4.8,9.2,6.1,3.4,7.02,3.54,6.85,4.6,4.89,10.0,7.54,2.54,4.57
2001-02-01,4.2,4.7,5.2,7.0,8.7,1.6,9.3,6.5,3.2,6.1,4.5,10.7,9.4,4.06,4.8,9.3,6.0,3.4,7.14,3.75,6.23,4.7,5.64,10.2,7.54,3.21,4.83
2001-03-01,4.3,4.8,5.1,7.1,8.7,1.6,9.3,6.5,3.2,6.1,4.5,10.5,9.3,3.89,4.8,9.2,6.1,3.2,7.0,3.97,6.01,4.6,5.57,9.6,7.38,2.66,4.67
2001-04-01,4.4,4.8,5.0,7.1,8.7,1.6,9.3,6.8,3.1,5.8,4.5,10.4,9.2,5.4,4.7,9.1,6.5,3.2,6.28,4.15,5.81,4.0,5.86,9.1,7.22,2.7,4.99
2001-05-01,4.3,4.9,4.9,7.0,8.7,1.6,9.2,6.8,3.1,6.0,4.5,10.6,9.1,5.34,4.7,9.0,6.6,3.2,6.12,4.35,6.05,3.8,5.86,8.6,7.22,2.78,5.01
2001-06-01,4.5,5.0,5.0,7.2,8.8,1.6,9.3,6.9,3.1,6.8,4.5,10.5,9.1,5.42,4.7,9.0,6.4,3.4,6.62,4.5,4.91,3.8,7.31,8.6,7.76,2.74,5.0
2001-07-01,4.6,5.0,5.0,7.1,8.8,1.6,9.3,6.9,3.1,5.5,4.5,10.5,9.1,5.44,4.6,9.0,6.1,3.4,6.6,4.76,6.13,3.8,11.7,8.6,7.5,2.82,5.25
2001-08-01,4.9,5.1,5.1,7.2,8.8,1.7,9.3,6.9,3.1,5.4,4.8,10.6,9.0,5.58,4.7,9.1,6.2,3.5,6.7,4.92,6.24,3.8,11.7,8.6,7.52,2.31,5.44
2001-09-01,5.0,5.3,5.1,7.2,8.8,1.7,9.4,6.8,3.1,5.4,5.2,10.5,9.0,4.9,4.5,9.1,6.6,3.6,6.38,5.09,6.66,3.6,11.7,8.7,7.08,2.5,5.52
2001-10-01,5.3,5.3,5.1,7.3,8.8,1.8,9.5,7.2,3.1,5.6,5.5,10.5,8.9,5.86,4.5,9.2,7.3,3.7,6.34,5.22,6.08,3.7,11.7,8.8,7.12,2.86,5.7
2001-11-01,5.5,5.4,5.1,7.5,8.8,1.9,9.6,6.9,3.1,5.3,6.0,10.6,8.9,5.18,4.5,9.1,7.4,3.6,6.62,5.28,5.54,3.7,11.5,8.9,7.14,3.0,4.7
2001-12-01,5.7,5.4,5.2,8.1,8.8,2.0,9.6,6.8,3.2,5.5,6.3,10.7,8.8,5.32,4.5,9.1,7.5,3.6,7.48,5.33,6.69,3.7,10.6,8.7,8.3,3.09,6.13
2002-01-01,5.7,5.2,5.2,8.0,8.8,2.1,9.6,6.9,3.2,6.2,6.7,11.1,8.6,5.5,4.7,9.1,7.4,3.6,6.66,5.29,6.66,3.7,11.1,8.6,6.76,3.36,6.2
2002-02-01,5.7,5.3,5.1,7.9,8.8,2.2,9.6,6.6,3.3,6.1,6.8,11.5,8.5,6.18,4.6,9.1,7.3,3.8,6.64,5.12,6.5,3.5,12.5,8.5,6.8,3.04,4.83
2002-03-01,5.7,5.3,5.2,7.9,8.7,2.2,9.6,6.4,3.4,6.2,7.0,11.2,8.5,6.2,4.6,9.2,7.3,3.7,7.82,5.24,6.76,3.4,12.9,8.3,8.28,3.02,6.19
2002-04-01,5.9,5.3,5.2,7.7,8.7,2.3,9.5,6.3,3.4,6.1,7.1,11.2,8.9,6.22,4.6,9.2,7.3,3.8,7.78,5.16,5.69,3.3,12.5,8.1,8.34,3.05,5.77
2002-05-01,5.8,5.4,5.2,7.7,8.6,2.4,9.7,6.3,3.5,6.1,7.3,11.2,8.8,5.79,4.7,9.2,7.3,3.7,7.76,5.13,5.73,3.3,11.9,7.8,7.38,3.13,5.85
2002-06-01,5.8,5.5,5.2,7.7,8.6,2.5,9.8,6.5,3.6,6.8,7.5,11.4,8.8,5.13,4.7,9.1,7.3,3.5,7.74,5.11,5.75,3.1,11.6,7.6,7.42,3.04,5.85
2002-07-01,5.8,5.4,5.2,7.6,8.6,2.5,9.8,6.2,3.7,5.7,7.5,11.7,8.6,5.1,4.7,9.1,7.5,3.4,6.38,5.07,5.44,3.1,11.9,7.5,5.8,2.91,6.38
2002-08-01,5.7,5.5,5.2,7.4,8.6,2.6,9.8,6.3,3.8,5.5,7.4,11.8,8.6,5.1,4.9,9.1,7.4,3.6,6.14,5.12,5.42,3.3,11.7,7.3,5.9,2.78,6.84
2002-09-01,5.7,5.4,5.3,7.5,8.6,2.8,9.9,6.3,3.9,5.7,7.3,11.7,8.6,5.65,4.9,9.0,7.6,3.7,6.54,5.16,6.0,3.0,11.5,7.8,6.76,2.89,6.16
2002-10-01,5.7,5.4,5.2,7.5,8.6,2.9,10.0,6.1,4.0,5.4,7.3,11.6,8.5,6.2,5.0,9.0,7.8,3.8,6.3,5.21,6.1,3.1,11.2,8.3,6.84,2.79,6.46
2002-11-01,5.9,5.2,5.2,7.5,8.6,3.0,10.1,6.2,4.1,5.7,7.3,11.6,8.5,6.19,5.0,8.9,8.0,3.8,5.6,5.24,5.6,3.1,10.9,8.8,6.86,3.0,6.45
2002-12-01,6.0,5.4,5.1,7.6,8.5,3.1,10.2,6.2,4.2,5.9,7.4,11.6,8.4,6.25,5.0,8.9,8.1,3.8,5.66,5.15,5.96,3.1,10.5,9.0,6.68,2.73,6.96
2003-01-01,5.8,5.4,5.0,7.4,8.2,3.2,10.4,6.1,4.3,6.8,7.4,11.7,8.8,6.35,5.2,8.9,8.1,3.9,5.83,5.17,6.14,3.4,11.2,9.3,6.7,2.89,6.96
2003-02-01,5.9,5.2,5.1,7.4,8.3,3.3,10.5,5.9,4.3,6.3,7.6,11.7,8.7,6.36,5.4,9.0,8.1,4.0,5.94,5.18,6.26,3.3,11.6,9.6,5.96,2.98,6.94
2003-03-01,5.9,5.4,5.2,7.4,8.4,3.4,10.5,6.1,4.5,6.7,7.5,11.6,8.7,6.37,5.4,9.1,8.1,4.0,5.88,5.14,6.2,3.3,12.1,9.2,7.0,3.12,7.36
2003-04-01,6.0,5.5,5.1,7.6,8.5,3.6,10.6,6.0,4.6,6.5,7.8,11.4,8.4,6.48,5.4,9.2,8.1,4.2,5.86,5.08,6.2,3.4,12.5,8.8,7.08,3.09,6.62
2003-05-01,6.1,5.4,5.0,7.8,8.5,3.7,10.6,6.0,4.7,6.6,8.2,11.3,8.5,6.56,5.7,9.2,8.1,4.2,6.2,5.09,7.22,3.5,12.9,8.5,7.14,3.19,6.62
2003-06-01,6.3,5.4,4.9,7.6,8.5,3.8,10.6,6.0,4.8,7.6,8.5,11.5,8.5,6.63,5.8,9.1,8.1,4.3,5.45,5.07,6.48,3.6,13.0,8.4,7.16,3.27,6.03
2003-07-01,6.2,5.2,5.1,7.6,8.5,3.9,10.6,6.1,4.9,6.1,8.4,11.6,8.4,5.68,5.8,9.0,8.1,4.3,6.06,5.0,6.06,3.6,12.8,8.3,7.0,3.58,5.26
2003-08-01,6.1,5.1,5.1,7.8,8.3,3.9,10.5,5.8,5.0,6.4,8.4,11.5,8.4,5.66,5.8,8.9,8.1,4.4,6.08,4.98,5.42,3.7,13.1,8.2,6.96,3.66,6.0
2003-09-01,6.1,5.2,5.0,7.9,8.5,3.9,10.5,5.8,5.1,6.1,8.2,11.5,8.4,5.6,5.9,8.9,8.2,4.4,6.0,4.9,5.44,3.6,13.0,8.2,6.32,3.82,5.4
2003-10-01,6.0,5.1,5.0,7.6,8.7,3.9,10.5,5.8,5.2,6.3,8.0,11.4,8.2,5.55,6.0,8.9,8.3,4.3,6.13,4.84,5.46,3.8,13.0,8.2,6.94,3.77,5.89
2003-11-01,5.8,5.1,4.9,7.4,8.8,3.9,10.5,5.7,5.2,6.7,7.6,11.3,8.2,5.43,6.1,8.9,8.3,4.3,6.05,4.74,6.14,3.9,12.2,8.2,6.98,4.04,5.89
2003-12-01,5.7,4.9,4.9,7.4,9.0,3.9,10.5,5.7,5.4,6.7,7.5,11.4,8.2,5.32,6.2,8.9,8.5,4.4,5.96,4.7,6.1,3.8,10.9,8.6,8.4,3.4,6.38
2004-01-01,5.7,4.9,4.8,7.3,8.9,3.9,10.3,5.5,5.4,7.4,7.5,11.3,8.2,6.35,6.1,8.9,8.7,4.2,5.91,4.64,6.9,3.6,11.7,9.1,8.82,3.78,6.19
2004-02-01,5.8,5.0,4.8,7.4,8.9,3.9,10.3,5.7,5.4,7.8,7.3,11.2,8.1,6.33,6.0,8.9,8.6,4.2,5.73,4.63,7.73,3.6,12.0,9.5,8.78,4.04,6.33
2004-03-01,5.6,4.8,4.8,7.3,8.9,3.9,10.4,5.4,5.5,7.8,7.2,11.1,8.2,6.5,5.9,9.1,8.3,4.1,5.98,4.51,6.98,3.6,12.8,8.9,8.08,3.92,6.46
2004-04-01,5.6,4.8,4.8,7.2,8.8,3.9,10.4,5.5,5.7,7.4,7.1,11.2,8.0,7.52,6.0,9.1,7.7,4.2,6.88,4.51,5.8,3.6,13.1,8.2,7.14,3.99,6.14
2004-05-01,5.6,4.7,4.8,7.1,8.8,3.9,10.5,5.3,5.8,7.9,6.9,11.2,8.1,6.7,5.9,9.1,7.6,4.2,5.02,4.5,4.74,3.7,12.2,7.6,7.08,3.88,4.96
2004-06-01,5.5,4.7,4.8,7.2,8.8,3.9,10.5,5.5,5.8,8.7,6.7,11.2,7.9,6.64,5.8,9.0,8.0,4.3,4.98,4.5,4.67,3.5,11.7,7.5,7.12,3.96,4.87
2004-07-01,5.4,4.9,4.8,7.0,8.8,3.9,10.6,5.5,5.7,6.8,6.6,11.0,7.9,6.26,5.8,8.8,8.6,4.3,5.05,4.46,4.71,3.8,11.2,7.4,7.08,3.8,4.92
2004-08-01,5.4,4.8,4.7,7.0,8.9,3.9,10.6,5.5,5.6,6.8,6.6,11.0,7.7,6.94,5.7,8.7,9.0,4.4,5.03,4.45,4.73,3.8,11.4,7.3,7.1,4.0,5.22
2004-09-01,5.5,4.6,4.7,7.0,8.9,3.9,10.7,5.4,5.7,7.3,6.7,10.9,7.8,6.22,5.7,8.6,9.0,4.4,4.96,4.38,6.02,3.7,10.9,7.7,7.06,3.84,5.18
2004-10-01,5.4,4.6,4.7,7.1,8.9,3.8,10.7,5.1,5.7,6.5,6.7,10.7,7.8,6.16,5.7,8.6,8.6,4.4,4.87,4.25,5.85,3.7,10.5,8.0,7.32,3.9,4.86
2004-11-01,5.4,4.5,4.7,7.2,9.0,3.8,10.8,5.2,5.7,6.9,6.7,10.6,8.0,6.2,5.7,8.6,8.3,4.4,4.75,4.2,7.22,3.8,10.7,8.4,7.34,3.87,4.85
2004-12-01,5.3,4.5,4.7,7.1,8.9,3.8,10.9,5.1,5.9,7.2,6.6,10.3,7.8,6.18,5.7,8.7,8.2,4.4,4.75,4.21,5.91,3.8,9.6,8.3,7.62,4.03,4.85
2005-01-01,5.4,4.5,4.7,6.9,8.7,3.8,11.6,5.1,5.9,7.3,6.4,10.1,7.8,6.3,5.5,8.8,8.3,4.5,4.64,4.19,6.12,3.9,10.2,8.3,6.76,3.63,5.06
2005-02-01,5.2,4.6,4.8,7.0,8.6,3.8,11.9,5.0,6.0,8.0,6.1,9.9,8.0,6.3,5.3,8.7,8.5,4.4,4.44,4.24,6.11,3.7,10.7,8.3,6.8,3.55,4.59
2005-03-01,5.2,4.5,4.7,6.9,8.6,3.8,12.1,5.2,6.0,7.7,6.0,9.7,7.8,6.1,5.3,8.6,8.6,4.6,4.72,4.21,6.1,3.7,10.9,8.0,7.02,3.61,4.4
2005-04-01,5.1,4.5,4.7,6.8,8.7,3.8,11.9,5.1,6.0,7.9,5.9,9.7,7.9,6.03,5.3,8.4,8.4,4.6,4.67,4.17,5.33,3.7,10.8,7.6,6.94,3.57,6.03
2005-05-01,5.0,4.5,4.8,7.0,8.8,3.8,11.9,5.1,6.0,8.2,5.7,9.4,7.6,6.16,5.2,8.3,8.6,4.6,5.25,4.17,5.66,3.7,10.2,7.3,8.34,3.67,6.16
2005-06-01,5.0,4.3,4.8,6.8,8.9,3.8,11.8,4.9,5.9,9.5,5.7,9.1,7.8,6.94,5.2,8.3,8.5,4.6,4.4,4.18,6.22,3.8,9.4,7.3,8.62,3.71,5.82
2005-07-01,4.9,4.4,4.7,6.7,8.9,3.8,11.7,5.0,5.9,7.6,5.7,8.8,7.6,6.1,5.2,8.3,8.5,4.7,4.68,4.18,6.28,3.8,9.5,7.3,8.52,3.56,5.96
2005-08-01,5.0,4.3,4.7,6.7,9.0,3.8,11.7,4.9,5.8,7.3,5.6,8.6,7.6,6.06,5.1,8.2,8.5,4.6,4.47,4.15,6.18,3.7,9.4,7.2,8.04,3.45,5.89
2005-09-01,5.0,4.2,4.7,6.7,9.0,3.8,11.6,5.0,5.8,6.9,5.4,8.5,7.7,5.85,5.0,8.1,8.5,4.5,4.43,4.05,6.78,4.0,9.7,7.3,7.3,3.34,5.85
2005-10-01,5.0,4.4,4.9,6.7,9.1,3.7,11.5,5.0,5.8,7.4,5.3,8.6,7.8,5.83,4.8,8.1,8.4,4.5,4.55,4.05,5.77,3.9,9.6,7.4,7.34,3.28,5.83
2005-11-01,4.9,4.5,5.1,6.3,9.1,3.7,11.5,5.0,5.7,6.5,5.4,8.7,7.4,5.8,4.7,8.2,8.4,4.4,4.48,4.01,6.0,3.6,9.6,7.5,7.14,3.18,5.8
2005-12-01,4.7,4.4,5.1,6.6,9.1,3.6,11.3,5.1,5.7,7.4,5.2,8.8,7.5,5.17,4.6,8.3,8.5,4.3,4.27,3.96,6.06,3.5,8.4,7.6,6.78,3.18,5.67
2006-01-01,4.8,4.4,5.1,6.6,9.2,3.6,11.4,5.1,5.5,8.3,5.2,8.8,7.3,5.7,4.4,8.1,8.5,4.0,4.22,4.08,5.0,3.4,9.3,7.8,7.38,3.2,5.7
2006-02-01,4.7,4.1,5.2,6.4,9.2,3.5,11.4,5.1,5.5,7.3,5.1,8.7,7.3,4.29,4.3,8.0,8.6,3.8,4.23,3.67,4.9,3.5,10.1,7.9,7.8,3.5,5.55
2006-03-01,4.7,4.1,5.2,6.4,9.1,3.5,11.4,4.9,5.3,7.9,5.1,8.7,7.1,5.6,4.2,7.8,8.6,3.8,4.8,3.91,5.66,3.5,10.4,7.7,7.22,3.3,4.26
2006-04-01,4.6,4.1,5.3,6.3,9.0,3.4,11.3,4.9,5.2,8.1,5.0,8.6,7.0,5.08,4.1,7.8,8.7,3.8,4.2,3.88,5.8,3.4,10.4,7.6,6.87,3.37,4.2
2006-05-01,4.6,4.1,5.4,6.1,8.9,3.4,10.9,4.8,5.2,7.4,4.9,8.5,7.0,5.02,4.0,7.8,8.8,3.8,4.68,3.9,5.58,3.3,10.2,7.5,6.67,3.16,4.16
2006-06-01,4.7,4.3,5.5,6.1,8.9,3.3,10.8,4.8,5.0,8.5,4.9,8.4,6.6,5.11,3.9,7.8,8.5,3.6,4.62,3.94,5.46,3.5,10.4,7.2,6.98,3.5,5.24
2006-07-01,4.7,4.1,5.5,6.4,9.0,3.3,10.6,4.7,4.9,6.5,4.9,8.3,6.5,5.08,3.9,7.7,8.0,3.5,4.52,3.92,5.04,3.5,10.8,6.8,5.91,3.65,5.1
2006-08-01,4.5,4.1,5.5,6.4,9.0,3.3,10.5,4.7,4.8,6.4,4.8,8.3,6.6,5.06,3.8,7.7,7.8,3.4,4.4,3.92,5.22,3.5,10.6,6.5,6.47,3.64,5.04
2006-09-01,4.4,4.1,5.5,6.4,8.8,3.2,10.5,4.7,4.8,6.1,4.6,8.2,6.6,4.98,3.8,7.7,7.9,3.1,4.32,3.9,5.18,3.5,10.0,6.6,5.79,3.74,3.97
2006-10-01,4.5,4.1,5.5,6.1,8.5,3.2,10.3,4.5,4.7,6.0,4.6,8.2,6.6,4.86,3.6,7.6,7.9,3.0,4.28,3.9,5.08,3.5,9.8,6.7,6.32,3.69,3.96
2006-11-01,4.4,4.0,5.4,6.2,8.3,3.1,10.1,4.5,4.7,5.9,4.5,8.3,6.5,6.5,3.5,7.4,8.0,2.8,4.18,3.93,4.7,3.4,9.6,6.7,6.27,3.76,3.92
2006-12-01,4.6,4.0,5.5,6.1,8.3,3.1,9.8,4.6,4.6,6.1,4.5,8.3,6.2,4.78,3.4,7.2,7.9,2.8,4.96,3.91,4.98,3.3,8.4,6.9,6.32,3.79,3.9
2007-01-01,4.5,4.0,5.5,6.2,8.5,3.0,9.6,4.5,4.5,6.9,4.5,8.3,6.3,3.88,3.2,7.1,7.8,2.7,4.92,3.87,4.62,3.3,9.3,7.1,5.83,3.74,3.88
2007-02-01,4.4,4.0,5.5,6.2,8.5,3.0,9.5,4.6,4.5,6.4,4.3,8.2,5.9,4.66,3.2,7.1,7.8,2.6,4.88,3.85,4.62,3.2,9.9,7.2,6.35,3.77,3.9
2007-03-01,4.5,4.0,5.5,6.1,8.4,2.9,9.3,4.4,4.3,6.9,4.3,8.1,5.9,6.38,3.1,6.9,7.9,2.6,4.74,3.79,4.46,3.2,10.2,6.8,6.25,3.74,4.78
2007-04-01,4.4,3.8,5.5,6.2,8.2,2.8,9.2,4.3,4.2,6.5,4.3,8.0,5.8,5.54,3.0,6.7,8.2,2.6,4.6,3.91,4.3,3.3,10.2,6.4,6.16,3.68,4.78
2007-05-01,4.6,3.8,5.4,6.0,8.1,2.8,9.1,4.3,4.2,6.1,4.3,7.9,6.1,6.8,2.9,6.7,8.1,2.5,4.46,3.94,4.16,3.3,10.2,5.9,5.16,3.5,4.81
2007-06-01,4.7,3.7,5.4,6.1,8.0,2.7,9.0,4.3,4.1,7.8,4.2,8.0,6.0,6.78,2.9,6.7,7.7,2.5,4.44,3.94,4.37,3.2,9.7,5.8,5.15,3.56,5.25
2007-07-01,4.6,3.6,5.3,6.0,8.1,2.7,8.9,4.3,4.2,5.4,4.1,8.1,6.3,6.44,2.8,6.9,7.3,2.6,4.46,3.93,4.39,3.3,9.5,5.7,5.14,3.48,4.03
2007-08-01,4.7,3.7,5.3,5.9,8.0,2.7,8.8,4.3,4.1,5.3,4.2,8.3,6.1,4.81,2.7,6.9,7.0,2.5,4.4,3.94,4.4,3.2,9.6,5.6,4.92,3.58,4.03
2007-09-01,4.7,3.9,5.3,5.9,7.9,2.7,8.7,4.2,4.0,5.6,4.1,8.3,6.1,4.77,2.6,6.9,6.9,2.5,4.36,3.97,4.36,3.2,9.0,5.6,4.85,3.53,3.99
2007-10-01,4.7,4.0,5.2,5.8,7.7,2.6,8.6,4.3,4.0,5.7,4.0,8.4,6.2,4.71,2.4,6.9,7.0,2.4,4.32,3.94,4.32,3.2,8.7,5.6,4.65,3.64,3.9
2007-11-01,5.0,3.8,5.2,6.0,7.5,2.6,8.5,4.4,4.0,5.2,3.7,8.6,6.1,4.23,2.3,6.7,7.1,2.4,4.3,3.94,4.3,3.3,8.3,5.7,6.04,3.57,3.9
2007-12-01,5.0,3.7,5.2,6.0,7.3,2.6,8.4,4.3,3.9,5.6,3.4,8.8,6.6,4.12,2.2,6.6,7.1,2.4,4.32,3.9,4.32,3.1,7.5,6.1,5.96,3.54,3.89
2008-01-01,4.9,3.9,5.2,5.9,7.2,2.6,8.0,4.2,3.8,6.4,3.4,9.1,6.5,4.07,2.1,6.4,7.1,2.4,4.26,3.83,4.32,3.0,8.0,6.5,5.52,3.81,3.86
2008-02-01,5.1,3.8,5.2,5.8,7.1,2.5,8.0,4.0,3.6,6.1,3.3,9.3,6.1,4.08,2.0,6.2,6.9,2.4,4.26,3.82,4.3,3.0,8.7,6.9,5.8,3.63,3.81
2008-03-01,5.0,3.9,5.2,6.0,7.1,2.6,7.9,4.1,3.6,6.3,3.3,9.5,6.3,4.09,1.9,6.1,6.7,2.4,4.18,3.86,4.18,3.1,8.6,6.4,5.76,3.71,3.84
2008-04-01,5.5,3.8,5.2,6.1,7.2,2.6,7.9,4.2,3.7,6.0,3.3,10.0,6.8,4.14,1.7,6.1,6.5,2.4,4.04,3.88,4.04,3.1,8.5,5.8,6.16,3.59,3.94
2008-05-01,5.5,4.0,5.3,6.1,7.3,2.5,7.6,4.3,3.7,5.9,3.3,10.4,6.5,4.18,1.7,6.2,6.5,2.4,3.98,3.93,3.98,3.2,7.9,5.3,6.08,3.61,4.64
2008-06-01,5.7,4.0,5.2,6.2,7.4,2.5,7.8,4.2,3.7,8.1,3.2,10.8,7.1,3.94,1.6,6.3,6.9,2.5,4.02,3.95,4.02,3.2,7.9,5.5,6.24,3.67,4.71
2008-07-01,6.1,4.1,5.4,6.1,7.5,2.5,7.3,4.3,3.6,5.8,3.2,11.1,6.7,4.06,1.7,6.4,7.5,2.5,4.1,3.99,4.1,3.2,8.1,5.6,5.52,3.82,4.12
2008-08-01,6.1,4.0,5.5,6.1,7.5,2.5,7.1,4.1,3.6,5.2,3.3,11.5,7.0,4.4,1.7,6.5,7.6,2.5,3.96,4.02,4.12,3.3,7.6,5.8,6.18,3.78,4.72
2008-09-01,6.5,4.2,5.7,6.1,7.6,2.6,7.0,4.3,3.6,5.9,3.5,12.0,6.9,4.27,1.8,6.5,7.4,2.6,4.26,4.26,4.8,3.2,7.7,6.1,7.14,3.88,4.82
2008-10-01,6.7,4.0,5.8,6.2,7.6,2.6,7.0,4.3,3.6,5.7,3.6,12.9,6.8,4.74,1.9,6.6,6.9,2.7,3.72,4.39,4.46,3.2,7.5,6.5,6.56,4.03,4.44
2008-11-01,7.2,3.7,6.0,6.3,7.8,2.7,7.0,4.4,3.6,6.2,3.9,13.8,6.7,4.56,2.0,6.6,6.7,2.9,3.88,4.69,4.54,3.3,7.6,6.8,8.36,4.55,4.6
