,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
1999-11-01,6.0,4.29,5.87,5.04,3.47,1.53,3.47,5.44,3.47,3.38,7.78,3.47,3.47,8.09,3.85,3.47,3.47,6.15,2.76,7.65,5.63,6.91,8.75,22.2,10.71,20.09,5.71
1999-12-01,6.05,4.31,6.06,5.14,3.45,1.6,3.45,5.65,3.45,3.41,7.61,3.45,3.45,7.95,3.8,3.45,3.45,5.97,2.66,7.49,5.58,7.16,8.54,28.6,10.7,19.06,5.76
2000-01-01,5.95,4.75,6.14,5.26,3.34,1.98,3.34,5.66,3.34,3.57,7.49,3.34,3.34,4.42,3.72,3.34,3.34,5.88,2.72,4.9,5.88,7.28,7.32,27.4,10.16,18.69,4.33
2000-02-01,6.01,4.39,6.24,5.31,3.54,2.35,3.54,5.8,3.54,3.9,7.49,3.54,3.54,7.49,3.93,3.54,3.54,5.89,2.73,6.17,4.16,7.13,7.3,17.8,9.78,18.12,6.81
2000-03-01,6.14,5.01,6.23,5.41,3.75,2.74,3.75,5.89,3.75,4.06,6.65,3.75,3.75,7.15,4.18,3.75,3.75,6.0,2.64,6.18,5.81,7.0,6.98,14.7,9.85,15.86,5.3
2000-04-01,6.28,5.65,6.3,5.52,3.93,3.13,3.93,6.04,3.93,3.99,7.11,3.93,3.93,7.12,4.32,3.93,3.93,6.23,2.64,8.18,6.52,7.06,6.95,13.5,9.88,15.1,6.48
2000-05-01,6.71,5.22,6.3,5.86,4.36,3.03,4.36,6.31,4.36,3.96,7.7,4.36,4.36,7.62,4.7,4.36,4.36,6.5,2.57,8.51,8.87,7.14,7.7,10.9,10.22,16.77,7.61
2000-06-01,6.73,7.94,6.23,5.92,4.5,3.28,4.5,6.23,4.5,3.94,7.59,4.5,4.5,7.94,5.14,4.5,4.5,6.72,2.45,5.95,6.92,7.17,8.22,12.2,10.28,17.73,7.88
2000-07-01,6.67,7.48,6.19,5.88,4.58,3.29,4.58,6.2,4.58,4.03,7.16,4.58,4.58,7.48,5.78,4.58,4.58,6.91,2.51,6.7,8.65,7.15,7.48,9.1,10.23,15.4,7.42
2000-08-01,6.61,7.85,6.22,5.89,4.78,3.34,4.78,6.49,4.78,4.0,7.85,4.78,4.78,7.85,5.66,4.78,4.78,7.12,2.44,5.9,8.94,7.04,7.85,9.6,10.15,16.84,7.78
2000-09-01,6.6,7.75,6.21,5.85,4.85,3.37,4.85,6.57,4.85,3.94,7.66,4.85,4.85,7.93,6.1,4.85,4.85,7.33,2.42,5.88,9.01,7.05,7.75,11.4,10.16,17.13,7.86
2000-10-01,6.67,5.38,6.16,5.84,5.04,3.36,5.04,6.41,5.04,3.99,7.96,5.04,5.04,7.97,5.55,5.04,5.04,7.52,2.5,5.91,9.22,7.04,8.13,9.3,10.19,17.99,8.12
2000-11-01,6.65,5.38,6.09,5.88,5.09,3.29,5.09,6.33,5.09,4.0,8.14,5.09,5.09,8.34,5.5,5.09,5.09,7.43,2.34,6.85,6.1,6.99,8.08,8.9,10.22,18.76,8.29
2000-12-01,6.45,5.27,5.96,5.76,4.94,3.25,4.94,6.2,4.94,4.07,7.76,4.94,4.94,8.14,5.39,4.94,4.94,7.42,3.27,6.21,7.85,6.89,7.92,9.1,10.2,18.39,8.1
2001-01-01,5.62,5.02,5.85,5.46,4.77,3.27,4.77,5.91,4.77,4.07,7.76,4.77,4.77,7.97,5.34,4.77,4.77,7.41,2.83,6.49,9.13,6.43,7.76,8.1,10.15,18.86,7.9
2001-02-01,5.26,4.93,5.76,5.21,4.76,3.34,4.76,5.59,4.76,4.1,7.45,4.76,4.76,7.78,5.27,4.76,4.76,7.32,2.83,6.22,8.36,5.73,7.54,12.1,10.12,18.36,7.87
2001-03-01,4.89,4.78,5.55,4.75,4.71,3.18,4.71,5.14,4.71,4.06,7.13,4.71,4.71,7.42,5.16,4.71,4.71,7.39,2.65,7.32,8.09,5.68,7.13,8.5,10.17,17.22,7.29
2001-04-01,4.53,4.65,5.4,4.6,4.68,3.05,4.68,4.86,4.68,3.94,4.49,4.68,4.68,4.88,5.11,4.68,4.68,7.48,2.59,4.72,6.67,5.84,6.81,10.3,10.34,16.31,4.45
2001-05-01,4.02,4.75,5.25,4.45,4.64,3.11,4.64,4.89,4.64,4.01,4.35,4.64,4.64,4.63,5.11,4.64,4.64,7.45,2.55,4.59,5.49,5.85,6.27,10.6,10.38,14.22,4.3
2001-06-01,3.74,4.41,5.26,4.42,4.45,3.11,4.45,4.97,4.45,4.17,4.25,4.45,4.45,4.49,4.96,4.45,4.45,7.42,2.55,4.49,6.91,5.65,5.88,9.0,9.99,11.9,4.32
2001-07-01,3.66,4.6,5.25,4.3,4.47,3.09,4.47,5.04,4.47,4.31,4.41,4.47,4.47,4.45,4.93,4.47,4.47,7.37,2.5,5.87,5.23,5.32,5.83,10.4,9.53,11.6,5.48
2001-08-01,3.48,4.41,5.0,4.06,4.35,3.04,4.35,4.95,4.35,4.28,4.22,4.35,4.35,4.41,4.81,4.35,4.35,7.31,2.44,5.41,5.07,4.92,5.45,10.1,9.37,10.22,5.41
2001-09-01,2.87,4.05,4.73,3.5,3.98,2.14,3.98,4.55,3.98,4.01,4.04,3.98,3.98,3.9,4.43,3.98,3.98,7.14,2.38,3.95,5.28,4.66,5.3,7.5,9.24,12.19,6.59
2001-10-01,2.31,3.68,4.43,2.9,3.6,1.93,3.6,4.36,3.6,3.7,3.66,3.6,3.6,3.51,3.96,3.6,3.6,6.94,2.34,5.17,6.47,4.36,4.71,9.9,8.87,11.16,6.06
2001-11-01,2.03,3.53,4.0,2.28,3.39,1.84,3.39,4.28,3.39,3.7,3.53,3.39,3.39,3.41,3.7,3.39,3.39,6.9,2.34,4.83,6.23,4.53,4.71,13.2,8.76,10.21,5.78
2001-12-01,1.83,3.55,4.05,2.12,3.34,1.69,3.34,4.25,3.34,3.71,3.48,3.34,3.34,3.41,3.63,3.34,3.34,6.59,2.27,4.59,4.99,4.84,4.14,10.1,9.2,8.87,5.62
2002-01-01,1.74,0.1,4.05,2.01,3.34,1.57,3.34,4.26,3.34,3.74,3.45,3.34,3.34,3.39,3.63,3.34,3.34,6.32,2.28,3.45,5.03,4.79,4.04,14.7,9.44,8.44,5.55
2002-02-01,1.82,0.1,4.05,2.12,3.36,1.6,3.36,4.31,3.36,3.87,3.43,3.36,3.36,3.39,3.6,3.36,3.36,6.57,2.16,3.43,5.0,4.54,4.19,13.7,9.43,9.06,5.64
2002-03-01,1.91,0.1,4.13,2.24,3.39,1.51,3.39,4.46,3.39,4.09,3.49,3.39,3.39,3.48,3.64,3.39,3.39,6.72,2.02,3.49,5.16,4.64,4.14,14.2,9.92,8.61,5.69
2002-04-01,1.87,0.1,4.17,2.4,3.41,1.45,3.41,4.59,3.41,4.25,3.53,3.41,3.41,3.55,3.67,3.41,3.41,6.77,1.99,3.53,6.1,4.79,3.84,13.5,10.6,7.12,5.56
2002-05-01,1.82,0.08,4.15,2.61,3.47,1.12,3.47,4.84,3.47,4.29,3.54,3.47,3.47,3.57,3.73,3.47,3.47,6.9,1.98,3.54,6.38,4.81,3.97,12.8,11.16,7.63,4.38
2002-06-01,1.81,0.09,4.18,2.79,3.46,1.14,3.46,5.07,3.46,4.28,4.59,3.46,3.46,4.61,3.73,3.46,3.46,7.12,1.97,3.55,6.69,4.85,4.45,12.3,11.44,8.65,4.45
2002-07-01,1.79,0.09,4.06,2.88,3.41,0.7,3.41,4.98,3.41,4.26,4.45,3.41,3.41,4.45,3.68,3.41,3.41,7.25,2.03,4.45,6.4,4.91,4.45,13.1,11.37,8.73,4.45
2002-08-01,1.73,0.07,3.99,2.95,3.35,0.62,3.35,4.96,3.35,4.19,3.99,3.35,3.35,4.24,3.58,3.35,3.35,7.26,2.12,4.24,6.25,4.8,4.24,11.8,11.43,7.95,4.56
2002-09-01,1.76,0.08,3.99,2.92,3.31,0.61,3.31,4.92,3.31,4.17,4.17,3.31,3.31,4.39,3.45,3.31,3.31,7.15,2.23,4.39,4.51,4.81,4.09,9.6,12.11,8.74,4.7
2002-10-01,1.73,0.08,3.96,2.88,3.26,0.6,3.26,4.9,3.26,4.07,4.78,3.26,3.26,4.61,3.44,3.26,3.26,7.12,2.34,4.45,5.35,4.91,4.45,10.5,12.61,9.1,3.28
2002-11-01,1.39,0.08,3.97,2.84,3.12,0.6,3.12,4.84,3.12,3.91,4.6,3.12,3.12,4.25,3.31,3.12,3.12,7.09,2.33,4.25,4.15,4.91,4.25,10.6,12.17,8.73,3.42
2002-12-01,1.34,0.1,4.02,2.86,2.94,0.47,2.94,4.83,2.94,3.67,4.53,2.94,2.94,4.37,3.07,2.94,2.94,6.62,2.37,4.53,3.98,4.9,4.15,11.9,12.27,8.64,3.32
2003-01-01,1.29,0.1,3.98,2.87,2.83,0.5,2.83,4.8,2.83,3.65,4.6,2.83,2.83,4.44,2.97,2.83,2.83,5.99,2.39,4.6,3.78,4.7,4.21,10.4,12.34,9.38,3.21
2003-02-01,1.27,0.09,3.75,2.92,2.69,0.48,2.69,4.75,2.69,3.61,4.62,2.69,2.69,2.99,2.83,2.69,2.69,5.69,2.31,4.62,3.61,4.54,4.21,8.8,12.63,9.85,3.11
2003-03-01,1.23,0.08,3.66,3.2,2.53,0.18,2.53,4.76,2.53,3.4,4.22,2.53,2.53,2.94,2.67,2.53,2.53,5.49,2.24,4.22,3.54,4.76,4.22,7.2,12.73,10.04,3.11
2003-04-01,1.24,0.08,3.65,3.3,2.53,0.17,2.53,4.79,2.53,3.42,3.92,2.53,2.53,2.91,2.67,2.53,2.53,5.26,2.17,3.92,3.45,4.62,3.92,6.7,12.74,8.7,2.88
2003-05-01,1.22,0.08,3.63,3.32,2.4,0.16,2.4,4.78,2.4,3.18,3.43,2.4,2.4,2.81,2.54,2.4,2.4,4.92,2.16,3.43,2.88,4.39,3.43,5.6,12.55,6.74,2.75
2003-06-01,1.04,0.09,3.64,3.22,2.15,0.16,2.15,4.67,2.15,2.81,3.16,2.15,2.15,2.65,2.22,2.15,2.15,4.04,2.28,2.65,2.57,4.28,3.16,7.3,11.21,6.19,2.82
2003-07-01,1.05,0.09,3.49,3.01,2.13,0.16,2.13,4.72,2.13,2.68,3.3,2.13,2.13,2.59,2.18,2.13,2.13,3.45,2.34,2.59,2.44,4.15,3.03,7.0,10.89,5.7,2.75
2003-08-01,1.08,0.09,3.52,2.85,2.14,0.15,2.14,4.82,2.14,2.71,2.56,2.14,2.14,2.56,2.18,2.14,2.14,3.14,2.36,2.56,4.01,3.9,2.96,7.4,10.25,5.54,2.68
2003-09-01,1.08,0.09,3.7,2.71,2.15,0.13,2.15,4.91,2.15,2.71,2.58,2.15,2.15,2.58,2.19,2.15,2.15,2.81,3.68,2.58,2.92,3.83,2.94,11.3,9.42,5.5,2.58
2003-10-01,1.1,0.09,3.8,2.7,2.14,0.13,2.14,4.97,2.14,2.73,2.29,2.14,2.14,2.62,2.2,2.14,2.14,2.86,3.45,2.29,3.98,3.93,2.62,8.8,8.22,5.93,2.55
2003-11-01,1.11,0.08,3.98,2.76,2.16,0.15,2.16,5.31,2.16,2.72,2.55,2.16,2.16,2.73,2.21,2.16,2.16,2.89,3.1,2.36,3.87,4.23,2.73,9.2,7.69,5.83,2.55
2003-12-01,1.1,0.1,4.02,2.71,2.15,0.13,2.15,5.47,2.15,2.7,2.75,2.15,2.15,2.75,2.22,2.15,2.15,2.64,2.94,2.38,3.78,4.34,2.31,7.8,7.31,6.57,2.54
2004-01-01,1.06,0.09,4.06,2.51,2.09,0.12,2.09,5.55,2.09,2.6,2.47,2.09,2.09,2.71,2.19,2.09,2.09,2.26,2.84,2.32,4.03,4.26,2.97,5.1,7.6,5.55,2.47
2004-02-01,1.05,0.09,4.17,2.32,2.07,0.16,2.07,5.57,2.07,2.46,2.32,2.07,2.07,2.27,2.18,2.07,2.07,2.01,2.33,2.27,4.01,4.08,2.67,6.3,7.51,6.07,2.32
2004-03-01,1.05,0.08,4.3,2.16,2.03,0.16,2.03,5.51,2.03,2.36,2.26,2.03,2.03,2.21,2.14,2.03,2.03,1.84,2.27,2.21,4.08,3.93,2.74,5.4,7.72,6.55,3.12
2004-04-01,1.08,0.08,4.39,2.07,2.05,0.19,2.05,5.54,2.05,2.02,2.34,2.05,2.05,2.23,2.17,2.05,2.05,1.97,2.61,2.23,4.15,3.91,3.86,6.7,7.77,6.37,3.2
2004-05-01,1.2,0.08,4.53,2.07,2.09,0.18,2.09,5.51,2.09,1.99,2.42,2.09,2.09,2.27,2.2,2.09,2.09,1.99,2.81,3.32,3.64,3.9,2.96,9.4,7.71,7.31,4.15
2004-06-01,1.46,0.09,4.79,2.1,2.11,0.42,2.11,5.49,2.11,1.98,2.54,2.11,2.11,2.34,2.21,2.11,2.11,2.03,3.11,3.41,3.76,3.91,3.07,10.4,7.83,7.59,4.31
2004-07-01,1.57,0.09,4.86,2.11,2.12,0.46,2.12,5.46,2.12,1.99,2.55,2.12,2.12,3.04,2.22,2.12,2.12,2.02,3.03,3.47,3.76,3.91,3.78,8.7,7.89,7.63,4.32
2004-08-01,1.68,0.09,4.96,2.15,2.11,0.54,2.11,5.44,2.11,1.99,2.52,2.11,2.11,3.01,2.21,2.11,2.11,2.02,3.0,3.46,3.75,3.7,3.17,7.0,7.44,7.84,4.33
2004-09-01,1.86,0.09,4.95,2.41,2.12,0.61,2.12,5.42,2.12,2.0,3.08,2.12,2.12,3.04,2.21,2.12,2.12,1.96,2.93,3.51,3.75,3.52,3.31,7.8,7.12,8.06,4.2
2004-10-01,2.04,0.09,4.9,2.58,2.15,0.64,2.15,5.41,2.15,1.99,3.82,2.15,2.15,3.05,2.21,2.15,2.15,2.0,2.94,3.63,3.84,3.52,3.48,5.8,7.28,8.46,4.32
2004-11-01,2.26,0.09,4.88,2.7,2.17,0.65,2.17,5.43,2.17,1.99,3.92,2.17,2.17,3.09,2.21,2.17,2.17,1.99,2.91,3.74,3.9,3.42,3.63,7.8,7.25,8.85,4.43
2004-12-01,2.45,0.1,4.87,2.57,2.17,0.6,2.17,5.41,2.17,2.0,3.95,2.17,2.17,3.12,2.2,2.17,2.17,1.99,2.73,3.81,3.9,3.39,3.68,4.86,7.27,9.03,4.49
2005-01-01,2.61,0.1,4.87,2.56,2.15,0.67,2.15,5.42,2.15,2.0,3.95,2.15,2.15,3.16,2.2,2.15,2.15,1.96,2.49,3.85,3.86,3.47,3.7,5.62,7.29,9.03,4.54
2005-02-01,2.77,0.1,4.89,2.58,2.14,0.69,2.14,5.63,2.14,1.97,4.09,2.14,2.14,3.25,2.19,2.14,2.14,1.92,2.38,4.01,2.44,3.59,3.72,5.98,7.23,9.59,4.74
2005-03-01,2.97,0.08,4.99,2.63,2.14,0.69,2.14,5.81,2.14,1.97,4.23,2.14,2.14,3.32,2.19,2.14,2.14,2.02,2.51,4.16,2.46,3.55,3.97,4.56,7.2,9.98,4.89
2005-04-01,3.09,0.08,4.94,2.58,2.14,0.66,2.14,5.75,2.14,1.99,4.24,2.14,2.14,3.33,2.18,2.14,2.14,2.05,2.21,4.24,2.4,3.52,4.03,5.61,6.95,10.22,3.33
2005-05-01,3.22,0.08,4.89,2.59,2.13,0.67,2.13,5.68,2.13,1.9,2.5,2.13,2.13,2.62,2.18,2.13,2.13,2.08,1.52,4.24,2.27,3.51,4.98,5.8,6.75,10.21,2.62
2005-06-01,3.38,0.09,4.84,2.58,2.11,0.66,2.11,5.66,2.11,1.65,3.19,2.11,2.11,3.19,2.16,2.11,2.11,2.15,1.5,4.22,2.01,3.51,4.97,6.39,6.76,10.01,2.64
2005-07-01,3.57,0.09,4.66,2.63,2.12,0.67,2.12,5.65,2.12,1.48,4.78,2.12,2.12,3.2,2.16,2.12,2.12,2.22,1.54,4.27,2.03,3.51,4.91,4.97,6.73,10.03,3.2
2005-08-01,3.77,0.09,4.59,2.77,2.13,0.68,2.13,5.62,2.13,1.48,4.8,2.13,2.13,3.22,2.17,2.13,2.13,2.25,1.49,4.31,2.03,3.5,4.31,5.4,6.72,10.03,3.22
2005-09-01,3.87,0.09,4.6,2.89,2.14,0.71,2.14,5.62,2.14,1.47,4.14,2.14,2.14,2.8,2.18,2.14,2.14,2.35,1.52,4.26,2.07,3.7,4.26,5.66,6.74,9.45,3.49
2005-10-01,4.13,0.09,4.59,3.1,2.2,0.77,2.2,5.63,2.2,1.49,4.82,2.2,2.2,4.82,2.22,2.2,2.2,2.45,1.83,4.34,2.18,3.93,4.52,5.56,6.79,9.25,3.62
2005-11-01,4.31,0.09,4.62,3.3,2.36,0.94,2.36,5.63,2.36,1.51,4.26,2.36,2.36,2.9,2.39,2.36,2.36,2.54,1.53,4.43,2.74,3.96,5.52,7.4,6.89,9.14,3.35
2005-12-01,4.45,0.1,4.64,3.47,2.47,0.88,2.47,5.63,2.47,1.69,4.27,2.47,2.47,3.26,2.48,2.47,2.47,2.55,1.77,4.41,2.86,4.04,5.05,7.1,6.82,8.64,2.63
2006-01-01,4.56,0.1,4.6,3.62,2.51,0.94,2.51,5.63,2.51,1.83,4.23,2.51,2.51,2.7,2.52,2.51,2.51,2.52,1.77,4.38,3.32,4.15,5.02,6.3,6.74,8.16,3.11
2006-02-01,4.72,0.11,4.58,3.76,2.6,1.07,2.6,5.61,2.6,1.93,4.86,2.6,2.6,3.4,2.66,2.6,2.6,2.57,1.78,5.02,3.36,4.25,5.05,5.52,6.68,7.93,3.75
2006-03-01,4.88,0.13,4.59,3.94,2.72,1.15,2.72,5.61,2.72,1.96,5.05,2.72,2.72,2.88,2.85,2.72,2.72,2.72,1.89,4.04,2.86,4.27,5.09,5.8,6.53,7.78,4.04
2006-04-01,5.03,0.14,4.63,4.12,2.79,1.23,2.79,5.69,2.79,2.05,5.0,2.79,2.79,2.95,2.92,2.79,2.79,2.82,2.24,4.53,2.99,4.33,5.57,6.51,6.65,7.72,4.13
2006-05-01,5.15,0.27,4.7,4.26,2.89,1.32,2.89,5.87,2.89,2.11,5.23,2.89,2.89,3.62,2.98,2.89,2.89,2.94,2.27,4.42,3.39,4.36,5.63,5.19,6.8,7.59,4.08
2006-06-01,5.35,0.35,4.74,4.42,2.99,1.4,2.99,5.96,2.99,2.21,4.54,2.99,2.99,3.95,3.08,2.99,2.99,3.03,2.51,4.7,3.51,4.47,5.81,5.48,7.11,7.68,3.13
2006-07-01,5.46,0.44,4.73,4.38,3.1,1.45,3.1,6.05,3.1,2.28,4.77,3.1,3.1,4.24,3.2,3.1,3.1,3.09,3.12,4.77,3.71,4.63,5.86,5.57,7.28,7.57,4.77
2006-08-01,5.38,0.43,4.94,4.34,3.23,1.6,3.23,6.19,3.23,2.43,4.64,3.23,3.23,4.41,3.33,3.23,3.23,3.23,2.85,3.95,3.77,4.68,6.03,5.34,7.69,7.48,4.64
2006-09-01,5.34,0.44,5.03,4.32,3.34,1.72,3.34,6.21,3.34,2.54,4.83,3.34,3.34,5.31,3.45,3.34,3.34,3.37,2.72,4.83,3.82,4.64,5.91,6.2,7.75,7.5,4.83
2006-10-01,5.33,0.45,5.13,4.33,3.5,1.76,3.5,6.28,3.5,2.74,4.91,3.5,3.5,4.66,3.61,3.5,3.5,3.48,2.7,4.91,3.91,4.57,5.64,6.56,8.22,7.65,5.85
2006-11-01,5.32,0.5,5.23,4.31,3.6,1.84,3.6,6.37,3.6,2.9,4.95,3.6,3.6,4.73,3.72,3.6,3.6,3.62,2.98,4.95,4.06,4.6,5.67,6.9,8.23,7.62,5.87
2006-12-01,5.32,0.54,5.29,4.32,3.68,2.0,3.68,6.39,3.68,3.0,5.01,3.68,3.68,5.62,3.84,3.68,3.68,3.8,2.84,5.01,4.11,4.76,5.73,7.05,8.39,7.6,5.95
2007-01-01,5.32,0.54,5.49,4.33,3.75,2.08,3.75,6.43,3.75,3.21,5.08,3.75,3.75,5.76,3.92,3.75,3.75,3.98,2.63,6.07,4.14,4.92,5.84,5.71,8.7,7.67,5.08
2007-02-01,5.31,0.66,5.57,4.35,3.82,2.13,3.82,6.37,3.82,3.29,5.11,3.82,3.82,5.78,3.99,3.82,3.82,4.2,2.82,5.11,3.84,4.95,5.86,6.51,8.66,7.67,6.08
2007-03-01,5.3,0.66,5.55,4.35,3.89,2.19,3.89,6.43,3.89,3.26,5.14,3.89,3.89,4.86,4.07,3.89,3.89,4.43,2.63,5.14,4.29,4.94,6.14,5.7,8.28,7.68,5.22
2007-04-01,5.31,0.65,5.65,4.35,3.98,2.25,3.98,6.48,3.98,3.34,5.17,3.98,3.98,4.17,4.16,3.98,3.98,4.54,3.91,5.3,4.61,4.95,5.83,6.17,8.28,7.61,4.94
2007-05-01,5.31,0.67,5.77,4.37,4.07,2.37,4.07,6.37,4.07,3.4,5.26,4.07,4.07,4.32,4.28,4.07,4.07,4.6,3.58,5.4,4.18,5.04,6.3,6.0,8.5,7.83,4.51
2007-06-01,5.33,0.73,5.88,4.53,4.15,2.6,4.15,6.42,4.15,3.45,4.91,4.15,4.15,4.39,4.37,4.15,4.15,4.75,3.14,6.27,4.57,5.03,6.44,5.67,9.02,7.82,4.91
2007-07-01,5.32,0.77,6.02,4.68,4.22,2.57,4.22,6.47,4.22,3.53,5.93,4.22,4.22,4.44,4.42,4.22,4.22,4.89,3.14,6.28,4.63,5.05,6.47,6.26,9.03,7.78,4.97
2007-08-01,5.49,0.84,6.42,4.95,4.54,2.62,4.54,6.75,4.54,3.58,6.43,4.54,4.54,4.86,4.66,4.54,4.54,5.18,3.2,6.43,4.87,5.21,6.67,6.45,9.13,7.79,5.78
2007-09-01,5.46,0.85,6.65,5.12,4.74,2.43,4.74,6.94,4.74,3.62,6.52,4.74,4.74,5.92,4.85,4.74,4.74,5.51,3.64,6.52,5.14,5.34,6.79,7.7,9.31,7.77,6.3
2007-10-01,5.08,0.85,6.27,4.92,4.69,2.36,4.69,6.91,4.69,3.81,6.53,4.69,4.69,6.23,4.84,4.69,4.69,5.67,3.88,6.53,5.2,5.34,6.72,8.04,9.77,7.78,6.53
2007-11-01,4.97,0.87,6.41,4.77,4.64,2.32,4.64,7.15,4.64,4.02,7.01,4.64,4.64,6.33,4.82,4.64,4.64,5.78,5.02,6.65,5.48,5.43,6.85,8.27,10.22,8.01,6.65
2007-12-01,5.02,0.86,6.36,4.8,4.85,2.31,4.85,7.29,4.85,4.12,7.12,4.85,4.85,5.99,4.92,4.85,4.85,5.96,4.55,6.82,5.51,5.73,7.12,7.45,10.48,8.0,6.82
2008-01-01,3.84,0.85,5.66,4.25,4.48,2.29,4.48,7.18,4.48,4.11,6.75,4.48,4.48,6.75,4.73,4.48,4.48,5.79,4.27,7.06,5.29,5.81,6.75,6.04,10.47,7.99,7.06
2008-02-01,3.06,0.85,5.64,3.82,4.36,2.43,4.36,7.69,4.36,4.21,6.86,4.36,4.36,6.45,4.61,4.36,4.36,5.91,4.26,6.86,5.37,5.28,6.45,8.08,10.32,7.93,6.86
2008-03-01,2.79,0.84,5.9,3.58,4.6,2.24,4.6,7.9,4.6,4.24,6.41,4.6,4.6,6.41,4.81,4.6,4.6,6.18,4.39,5.96,5.58,5.25,6.28,6.94,10.18,7.94,6.81
2008-04-01,2.85,0.84,5.92,3.46,4.78,2.08,4.78,7.84,4.78,4.14,6.48,4.78,4.78,6.48,5.0,4.78,4.78,6.3,4.51,5.99,5.69,5.38,6.86,7.99,10.27,7.96,6.86
2008-05-01,2.66,0.84,5.83,3.15,4.86,2.03,4.86,7.75,4.86,4.11,6.87,4.86,4.86,6.48,5.14,4.86,4.86,6.48,4.38,5.91,5.72,5.36,6.48,8.0,10.6,7.96,6.29
2008-06-01,2.76,0.86,5.93,3.18,4.94,2.14,4.94,7.81,4.94,4.17,7.09,4.94,4.94,5.99,5.32,4.94,4.94,6.41,4.2,5.79,5.74,5.36,7.64,8.02,11.42,8.1,6.52
2008-07-01,2.79,0.85,5.83,3.27,4.96,2.16,4.96,7.75,4.96,4.34,7.19,4.96,4.96,6.08,5.38,4.96,4.96,6.46,4.47,5.9,5.8,5.52,7.34,7.73,11.38,8.49,7.19
2008-08-01,2.79,0.85,5.77,3.23,4.97,2.19,4.97,7.31,4.97,4.4,5.91,4.97,4.97,6.07,5.38,4.97,4.97,6.53,4.08,5.91,5.65,5.77,7.27,8.31,11.35,8.71,5.91
2008-09-01,3.59,0.87,5.91,3.72,5.02,1.9,5.02,7.27,5.02,4.49,6.08,5.02,5.02,6.08,5.42,5.02,5.02,6.82,4.14,5.52,5.28,5.79,6.61,9.68,11.15,8.74,5.81
2008-10-01,4.32,0.89,6.13,3.32,5.11,1.19,5.11,6.03,5.11,3.63,5.04,5.11,5.11,5.04,5.99,5.11,5.11,6.92,4.25,5.52,5.66,6.03,5.69,17.17,10.93,8.76,5.52
2008-11-01,2.36,0.88,4.45,2.78,4.24,0.06,4.24,4.76,4.24,3.2,5.5,4.24,4.24,5.61,6.08,4.24,4.24,6.18,3.55,4.29,4.96,5.62,4.91,18.2,10.85,8.83,4.24
